customer_id,prod_ca,prod_td,prod_credit_card
1008329,1,0,0
4213693,1,0,0
3916188,0,0,1
3774866,1,0,1
1374201,1,0,0
2218315,1,0,0
3802226,1,0,1
1216231,0,1,0
2811937,1,1,0
3816282,1,0,1
1178200,1,1,1
3886498,0,0,1
3033951,1,0,0
4441564,1,0,0
1358940,1,0,0
4148563,1,0,0
2293488,1,0,0
2351338,1,0,0
2574494,1,0,0
1350107,1,0,0
2916854,1,0,0
2470962,1,0,0
2386030,1,1,0
1286857,0,1,0
1745903,0,1,0
1035514,1,0,0
1474193,1,0,0
2351440,1,0,0
1302898,1,0,0
3071909,1,0,0
1377676,1,0,0
1289531,0,0,NA
2356208,1,0,0
2415451,1,0,0
2457620,1,0,0
4073362,1,0,0
101643,0,1,0
1107085,1,0,0
1213352,1,0,0
1040587,1,0,0
198446,1,1,0
3836243,1,0,0
1370253,0,0,1
12107,1,0,1
2446899,1,1,0
3982766,1,0,0
1007210,1,0,0
4148552,1,0,0
3863263,1,1,0
239813,1,1,0
2153671,1,0,0
1862319,1,0,0
4065761,1,0,0
1233728,1,0,0
162393,1,0,1
1319211,1,0,0
1248542,1,0,0
1230984,1,0,1
3099058,1,0,0
1120380,1,0,0
1344506,1,0,1
2743771,1,0,0
2159216,1,0,0
1276575,1,1,0
2201651,1,0,0
1006468,1,0,1
1327119,1,1,1
11086,1,0,1
2215228,1,0,0
1411425,1,0,0
1162554,1,0,0
1740398,0,1,0
1104185,1,0,0
1054976,1,0,0
1459006,1,1,0
2838812,1,0,1
1329827,1,0,1
117407,1,1,1
1128645,1,0,0
235226,1,0,0
115538,1,0,1
1263667,1,0,0
113713,0,1,0
3816703,1,0,0
1160648,1,1,0
1120143,1,0,0
1213812,0,1,0
1231360,1,0,1
2573460,1,0,0
1038646,1,0,0
2541859,1,0,1
1082285,1,0,0
2523672,1,0,0
1158039,1,0,0
3775915,1,0,1
1010761,1,0,0
2394113,0,0,1
231749,1,0,0
1051272,1,0,0
4071652,1,0,0
1077696,0,1,0
2380861,1,1,1
2329376,1,0,1
1311909,1,1,1
1068277,0,0,1
1988483,1,0,0
1405549,1,1,1
131546,1,0,1
2990134,1,0,0
1280005,1,0,0
245962,1,1,0
2604723,1,0,0
4102851,1,0,0
2669356,1,0,0
2540235,1,0,0
2597026,1,0,0
2470887,1,0,0
1334497,1,0,0
1136372,1,0,0
3917443,1,0,0
4115004,1,0,1
3784200,1,0,0
1133590,1,0,0
3819554,1,0,1
4038653,1,0,0
2242683,0,1,0
3990461,1,0,1
4019547,1,0,0
3866904,1,0,0
3982961,1,0,0
2014948,1,0,0
1011801,1,0,0
1069266,1,0,0
2801317,1,0,1
2398530,1,0,0
4014760,1,0,0
3913464,1,0,0
4022874,1,0,0
1130534,1,0,0
4161175,1,0,0
1692535,1,0,0
2282558,1,0,0
1002449,1,0,0
1979452,1,0,0
1063121,1,0,0
2462406,1,0,0
1473504,1,0,0
1337223,1,0,0
1412901,1,0,0
2445527,1,0,0
1064879,1,0,0
1133641,1,0,0
115168,1,0,0
2375375,1,0,1
2225333,1,0,0
2341640,1,0,0
1253375,1,0,0
1017828,1,1,1
2630524,1,0,1
3945437,1,0,0
1217025,1,0,1
124696,1,0,0
1350399,1,1,1
1992626,1,0,0
2302910,1,0,0
2435524,1,0,1
3098912,1,0,1
1148618,1,0,0
2344594,1,0,1
1266968,1,0,0
2175133,1,0,0
1219894,1,0,0
1157966,1,0,0
1095642,1,0,0
1500393,1,0,0
377932,1,0,0
1451557,1,0,0
1176563,1,0,0
2309006,1,0,0
1318816,1,0,1
2234335,0,0,1
11088,1,1,1
1256713,0,0,1
114068,1,1,0
1462091,1,0,0
2510895,1,0,0
4571098,1,0,0
1315791,0,0,1
3900952,1,0,0
1299065,1,0,0
124984,1,0,0
1254841,0,0,1
2462249,1,0,0
1264256,0,1,0
2140642,1,1,0
130801,1,0,0
2190744,1,0,0
4621169,1,0,0
1388359,1,0,0
38433,0,1,0
1159977,1,0,0
3951321,1,0,0
4547996,0,0,1
2465310,1,0,1
1326457,1,0,0
2139631,1,0,0
1041390,0,0,0
2260634,1,0,1
3961522,1,0,0
1079552,1,0,0
3877010,1,0,0
40648,0,1,0
1187665,1,0,0
1030763,1,1,1
2574128,1,0,0
2154135,1,0,0
2551890,0,0,1
113294,1,1,0
1380338,1,0,0
1143995,0,1,1
1109590,1,0,0
1067716,0,0,1
2897548,1,0,0
1655050,1,0,0
2169631,0,0,1
1223479,1,0,0
2097070,1,0,0
2572950,0,1,0
4027851,1,0,0
2305974,1,0,0
1223131,1,0,0
1196226,1,1,1
1152838,1,0,1
2549307,1,0,0
3941941,1,0,0
2551257,1,0,0
1276473,1,0,0
1354545,1,1,0
1394338,1,0,0
1343094,1,0,0
2175584,1,0,0
104936,0,1,0
1118774,1,1,0
1016233,1,1,0
3898727,1,0,0
1889403,1,0,1
2664671,1,0,0
2525600,1,1,1
112897,1,1,0
4056493,1,0,0
2328653,1,0,0
1204024,1,0,0
2482378,1,0,0
1229306,1,0,0
228708,1,1,1
1157265,0,1,0
4026965,0,0,1
1151691,0,0,1
129241,1,0,0
1155317,1,1,0
4590760,1,0,0
1295932,1,0,0
1729767,0,1,0
1412914,1,0,0
1014085,1,0,0
1450133,1,0,0
1006547,1,0,0
101617,0,1,0
1182481,0,1,0
1412073,1,0,1
2574850,1,0,0
1026499,1,0,0
3064991,1,0,0
2548665,1,0,0
3935432,1,0,0
396267,1,0,0
1121636,1,0,0
384548,1,0,1
1040714,1,0,0
2199823,1,0,0
1125324,1,0,1
1005644,1,0,1
136112,1,1,0
1092281,1,0,0
1348753,1,0,0
131414,1,0,0
3964881,1,0,0
3011322,1,0,0
4042358,1,0,0
4110384,1,0,0
1108911,1,0,0
2373418,1,0,0
2508224,1,0,0
1289718,1,0,0
1109838,1,0,0
2293179,1,0,0
1228752,0,0,NA
2336204,1,0,0
1029705,1,0,1
2442059,1,0,0
1153794,1,0,0
1218960,1,0,0
124405,1,0,0
1230863,1,0,0
129247,1,0,0
4140549,1,0,1
1992659,1,0,0
2631840,1,0,0
3819605,1,0,0
1216952,0,0,1
1162376,1,0,0
1298498,1,1,0
243872,1,0,0
1110657,1,0,0
1103544,1,0,0
4068862,0,0,1
4365446,0,0,1
2299049,1,0,0
2475123,1,0,0
2601770,1,0,0
122851,1,0,0
2256680,0,1,0
1299473,1,0,0
1137509,1,0,0
1366205,1,0,1
108008,1,0,0
232090,1,1,0
2423872,1,0,0
1025209,1,0,0
1273675,1,0,0
1318158,1,0,1
1097211,0,0,1
2174189,1,0,0
1221421,1,0,0
1154450,1,0,0
1305498,1,0,0
2570947,1,0,0
1247244,1,0,0
1578235,1,1,0
4471400,1,0,0
1756773,0,1,0
1285118,1,0,1
3033825,1,0,0
1201913,1,0,1
123616,1,1,0
4140464,1,0,0
1197547,1,0,1
111165,1,0,0
2154475,1,0,0
4493232,1,0,0
4009515,1,0,0
2192434,1,1,1
1120359,1,0,0
1301831,1,0,0
1153624,1,1,1
1257363,1,1,1
4092548,1,0,0
2381991,1,0,0
1071393,1,0,1
1910673,1,0,0
3821319,1,0,0
2272620,1,0,0
1229145,1,0,0
1236338,1,0,1
4578679,1,0,0
1912592,1,0,0
2239342,0,1,0
1077635,1,0,0
1106030,0,1,0
1192106,1,0,0
1202996,1,0,0
1298294,0,0,1
4116695,1,0,0
2210250,1,0,1
2979224,1,0,1
2380272,1,0,1
2485609,1,0,0
216516,1,0,0
1226418,1,0,1
1253681,1,0,1
2462618,1,0,0
2411626,1,0,0
1115881,1,1,0
125584,1,0,0
2600087,1,0,0
1118475,1,0,0
1167444,1,0,0
1067735,1,0,0
1941019,1,0,0
3850900,1,0,0
4471521,1,0,0
2283437,1,0,0
1259539,1,0,0
2278163,1,0,0
2141013,1,0,0
1279327,1,0,1
1504520,1,0,0
1465622,1,0,0
2877500,1,0,0
1147911,1,0,0
4276020,1,0,0
1340520,1,0,0
1206552,1,0,0
1163362,0,1,0
2278040,1,0,0
2372320,1,0,0
3983005,1,0,0
1383246,1,0,0
1246935,1,0,0
1293117,1,0,1
2462090,1,0,0
1441147,1,0,0
1349361,1,0,0
1105504,1,0,1
4101248,1,0,1
2601063,1,0,0
3985888,1,0,0
1255278,1,0,0
1064606,1,0,1
127548,1,0,0
2422324,1,1,0
2329298,1,0,1
1166833,0,0,1
1338490,1,0,1
1336456,1,0,1
4140639,1,0,0
1333368,1,0,0
1848879,1,0,0
1011160,0,0,NA
2306747,0,0,1
1065410,1,0,0
1216582,0,0,1
3774706,1,0,0
1157543,1,0,0
1518209,1,0,0
1020286,1,0,0
1363612,1,0,0
3789180,1,0,0
12144,1,1,1
1103898,1,0,1
1029849,1,0,0
1416139,1,0,0
3847582,1,0,0
3897173,1,0,0
1369448,1,0,0
1010916,0,0,1
4539159,1,0,0
1228529,1,0,0
2550175,1,0,0
3909555,1,0,0
4290894,1,0,0
2305112,1,0,0
1130664,1,0,0
2182570,0,0,1
1138304,1,0,0
289191,1,1,1
226733,1,1,0
1490056,1,0,0
2293407,1,0,0
1146959,0,1,0
2484903,1,0,0
104008,1,0,0
1380017,0,0,1
1465518,1,0,0
3214176,1,0,0
2500098,1,0,0
1358695,1,0,1
1359256,1,0,1
1225881,1,0,0
2503334,1,0,0
3869383,1,0,0
1341988,1,0,0
1180462,1,0,0
1679374,1,0,0
2147759,1,0,0
1262909,1,0,0
1003346,1,1,0
3779781,1,0,0
4613718,1,0,0
2599965,1,0,1
1448245,1,0,0
3886735,1,0,1
1217205,1,0,0
2602289,1,0,0
4009531,1,0,0
1112766,1,0,0
1056211,1,0,0
1099918,1,0,0
1108611,1,0,0
3982685,1,0,0
4101408,1,0,0
2282497,1,0,0
3904744,1,0,1
1144359,0,1,0
187422,1,0,0
1003608,1,0,1
2262347,1,0,0
100435,1,0,0
2210266,1,0,0
1119758,1,0,0
2298500,1,0,0
2635585,1,0,0
126874,1,0,0
1277681,0,1,0
2412209,1,0,0
1009223,1,1,0
116716,0,1,0
1003130,1,0,1
111549,1,0,1
1164110,0,0,NA
312728,0,1,0
1267896,1,0,0
2510889,1,0,0
1236428,1,0,0
2385265,1,0,0
2326386,1,0,0
2481909,1,0,0
1182631,1,0,0
2463252,1,0,0
2529560,1,0,0
1283461,1,0,0
1067014,1,0,0
2234038,1,0,0
1093609,0,0,1
1306747,1,0,0
1424485,0,1,0
3876240,1,0,0
1027567,1,0,0
1333489,1,0,0
3806368,1,0,0
2371976,1,0,1
1186435,1,0,0
1150784,1,0,1
2346959,1,0,0
3891518,1,0,1
1213423,1,0,1
1163499,1,0,1
1066907,1,0,0
1177483,1,0,0
129387,1,0,0
1327778,1,1,0
4022880,1,0,0
1265953,1,0,0
1989282,1,0,0
1256973,1,0,1
1209888,0,0,1
2144786,1,0,0
3945735,1,0,1
2603669,1,0,0
125738,1,1,0
1429057,1,1,0
1109747,1,0,0
2553857,1,0,0
2639661,1,0,0
1212658,1,0,0
1217619,1,0,0
2519192,1,0,0
1142951,1,0,0
1481072,1,0,0
2029678,1,0,0
3869615,1,0,1
2467330,1,0,0
1422317,0,1,0
4009613,1,0,0
2278914,1,0,1
1427606,1,0,0
1249056,1,0,0
407043,1,0,0
1006704,1,0,1
1067725,1,1,0
4091762,1,0,1
4029459,1,0,0
1539548,1,1,0
1407945,1,0,0
1161992,1,0,1
3033644,1,0,0
2183825,1,0,0
1244605,1,0,1
1378723,1,0,1
4080445,1,1,1
1195303,1,0,1
1218711,1,0,0
1318407,1,0,1
2409418,0,0,1
4081310,1,0,0
3781126,1,0,0
1058804,1,0,0
1942657,1,0,0
2897453,1,0,0
3811069,1,0,0
1149751,1,0,0
1466181,1,0,0
1668572,1,0,0
2288737,1,0,0
1988455,1,0,0
2306886,1,0,0
1210242,0,0,1
1250654,0,1,1
3176962,1,0,0
1120272,1,0,0
1005108,1,0,0
1219818,1,0,0
2295710,1,0,0
1247105,1,0,0
2434083,1,0,0
1005482,1,0,0
1116588,1,0,0
3770634,0,0,1
13735,1,1,0
1167197,1,0,0
1308765,1,0,1
2533565,1,0,0
21516,1,0,0
162416,1,1,1
1003293,0,0,1
1338510,0,0,1
1206904,1,0,0
1275518,1,0,0
2923423,1,0,0
2292162,1,0,1
1261368,1,0,0
3115115,1,0,0
2300969,1,0,0
2424435,1,0,0
1435325,0,1,0
126832,1,0,0
3835864,1,0,0
1043169,0,0,1
2403520,1,0,0
2485765,1,0,0
113332,1,0,0
10678,1,0,0
3990085,1,0,0
1229202,1,0,0
3853266,1,0,0
134150,1,0,0
3872123,1,0,0
2553365,1,0,0
4089877,1,0,0
1571739,1,0,1
1005210,1,0,0
2320931,1,0,0
2125080,0,1,0
40036,1,0,0
1187728,0,0,NA
1323599,1,0,0
2244445,1,1,0
250184,1,0,0
1479044,1,0,0
1255027,0,0,NA
2484769,1,0,0
1086874,1,0,0
1180179,1,0,0
2388309,1,0,0
2204443,1,0,1
1410083,1,0,0
4468326,1,0,0
4065837,1,0,0
2462318,1,1,0
3816125,1,0,1
3797755,1,0,0
2583572,1,0,0
1236594,0,0,1
2445597,1,0,1
2566607,1,0,0
2363787,1,0,1
122267,1,1,0
1816006,1,0,0
3870001,1,0,0
1205183,1,0,1
1077620,0,1,0
3949975,1,0,0
3064869,1,0,0
1230385,1,0,0
1086405,1,0,1
2294747,1,0,0
1161231,1,1,0
1326674,0,0,1
226135,1,0,0
2351934,1,0,1
1329951,1,0,0
3938665,1,0,0
2285432,1,0,0
3983588,1,0,0
2212082,1,0,0
1168288,1,0,0
3775845,1,0,0
2356182,1,0,0
2473228,1,0,0
1416516,1,0,0
39978,0,1,0
1040210,1,0,1
4296688,1,0,0
1221991,1,0,0
4553878,1,0,0
3872460,1,0,0
2544892,1,0,0
1190848,1,1,1
3833898,1,0,0
2196683,1,0,0
1366666,1,0,1
2322331,1,0,0
2159103,1,0,0
1143021,1,0,0
3819766,1,0,0
2326399,1,0,0
4613643,1,0,0
2567199,1,0,0
1452434,1,0,0
133625,1,0,0
2394263,1,0,0
4582305,1,0,0
1359328,1,0,0
1487896,1,0,1
4004379,1,0,1
1341199,1,0,0
2553720,1,0,0
115870,0,0,1
3859586,1,0,0
2392191,1,0,0
1587434,0,0,1
1146372,1,0,0
1372268,0,1,0
1459034,1,0,0
3843741,1,0,0
3965569,1,0,0
1115752,1,0,0
1419749,1,0,0
394676,1,0,0
1135415,1,1,0
1147902,1,0,0
1337337,1,0,0
120596,1,0,0
1135699,1,0,0
1454622,1,0,0
1243937,1,0,1
1294855,0,1,0
1209465,1,0,0
3883248,1,0,0
2337150,1,0,0
1103293,0,1,0
1229022,1,0,0
2250045,1,0,0
4590665,1,0,0
1009943,1,1,0
2539687,1,0,0
4011963,1,0,0
2162698,1,0,0
1109640,1,0,1
1132768,1,0,0
129815,1,0,0
1082698,0,1,0
1008864,1,0,0
4019640,1,0,0
1459423,1,0,1
1094329,1,0,0
1819464,1,0,0
114618,1,0,0
2283501,0,1,0
1238434,1,0,0
1277800,1,0,0
2504103,1,1,1
3879347,0,0,1
2295059,1,0,0
3114985,1,0,0
2410804,1,0,0
1009188,1,0,0
105450,1,0,0
4551158,1,0,0
1109858,1,0,0
11363,1,0,0
2271108,1,0,0
4281228,1,0,0
2369534,1,0,1
3734380,1,0,1
2476570,1,0,0
1461034,0,1,0
1054256,1,0,0
1304687,1,0,0
2388258,1,0,0
1436618,0,1,0
2453599,1,0,1
129467,0,1,0
1157541,1,0,0
1330611,1,0,0
3108563,1,0,0
2438915,1,0,0
1093328,1,0,1
3852772,1,0,0
3918953,1,0,0
1111871,1,0,0
1221289,1,0,0
1331241,1,0,0
2303398,1,0,0
1014104,1,1,1
4291053,1,0,0
1005917,1,0,0
1143554,0,0,1
3951995,0,0,1
1095885,1,0,0
1312283,1,0,1
1427405,1,0,0
1849791,1,0,0
1014088,1,0,1
124723,1,0,0
1266505,0,0,1
2341878,1,0,0
4520299,1,0,1
1053452,1,1,1
2321136,1,0,0
2620328,1,0,0
2422288,1,0,1
1012962,1,1,0
1012870,1,0,0
2077152,1,0,0
1985930,1,0,0
134449,1,0,0
2585310,1,0,0
1382587,1,0,0
3881544,0,1,0
2419747,1,0,0
4125067,1,0,0
1011687,1,0,1
1456759,1,0,0
3133654,1,0,0
3207103,1,0,0
2076985,1,0,0
1857921,1,0,1
1161929,1,0,0
1006403,1,1,0
252283,0,1,0
2501941,1,0,1
1907851,0,0,1
3962244,1,0,1
1350455,1,0,0
2255369,1,0,0
1162966,1,0,0
2300008,1,0,0
4071805,1,0,0
2453552,1,0,0
3957145,1,1,0
4017516,1,0,0
4086743,1,0,0
2371779,1,0,0
2253960,1,0,0
1127730,1,0,0
3821202,1,0,0
1203260,1,0,0
186390,1,0,0
2249677,1,0,0
120866,1,0,0
2611110,1,0,0
1978438,1,0,0
3983272,1,0,0
2503024,1,0,0
2128700,1,0,0
1003678,1,0,0
3877242,1,0,0
2495525,1,0,0
3763724,1,0,0
1462181,1,0,0
2219081,1,0,0
3769062,0,0,1
4111410,1,0,0
1313599,1,0,1
1809041,1,0,0
4099743,1,0,0
1265418,1,0,0
220539,0,1,0
4012042,1,0,0
2610705,1,0,0
1133241,1,0,1
3966515,1,0,0
1355817,1,0,1
1241993,1,0,1
1454711,1,0,0
1285043,1,0,0
1273706,1,0,0
2333224,1,0,0
1243396,1,0,0
1036664,1,0,0
2310461,1,0,0
2242306,1,0,0
1718238,1,0,1
4004907,1,0,0
1442325,1,0,0
1406316,0,1,0
2778626,1,0,0
2266010,1,0,0
4031510,1,0,1
1197689,1,1,0
1120939,1,0,0
3033703,1,0,0
1142817,1,0,0
2182748,1,0,0
3939170,1,0,0
2561266,1,0,0
2299360,1,0,0
2309699,1,0,1
2520977,1,0,0
118279,1,1,1
2502994,1,0,0
2293342,1,0,0
2947822,1,0,0
1174971,1,0,0
1019952,1,0,0
1692394,0,1,0
233748,1,0,0
2226867,1,0,0
1012208,1,0,0
1053055,1,0,0
2410752,1,0,1
2973367,1,0,0
2779004,1,0,0
2144848,1,0,0
1371849,1,0,0
1162595,1,0,0
1314750,1,0,0
2618056,1,0,0
1314343,1,0,0
1242511,1,0,0
2520861,1,0,0
3965627,1,0,0
1249638,1,1,0
11140,1,1,0
395822,1,0,0
3958705,1,0,0
2484073,1,0,0
10252,1,0,0
1020085,1,0,0
1440860,1,0,0
2574039,1,0,0
2214130,1,0,0
1011849,1,0,0
1226106,1,0,0
1054313,1,0,0
1103760,1,0,0
1072808,1,0,0
22880,1,1,0
1062524,1,0,0
2963552,1,0,0
1119687,1,0,0
2555283,1,0,0
2451384,1,0,1
1084821,0,1,0
1101189,1,0,0
1104989,1,0,0
3835650,1,0,0
3923543,1,0,0
2280674,1,0,0
4014707,1,0,0
3145806,1,0,0
1316200,1,0,0
11794,1,0,0
1171608,1,0,0
1403601,1,0,0
2165711,1,0,1
3836315,1,0,0
209822,0,1,0
1327821,1,0,0
1161875,1,0,0
4044884,1,1,0
1129561,1,0,1
2422489,0,1,0
1226732,1,1,0
123969,1,0,0
3892906,1,0,0
1130327,1,0,1
4111419,1,0,0
4554143,1,0,0
1109866,1,0,0
1163438,0,0,NA
1001780,0,1,0
1035936,1,0,0
141163,1,0,1
2424907,1,0,0
1002136,1,0,1
1289577,1,0,0
1242812,1,0,0
2007055,0,0,1
2293493,1,0,0
2574386,1,0,0
1130323,1,0,0
116738,1,0,0
1132334,1,0,0
128233,1,0,0
1094915,1,0,0
1434843,1,0,0
1028845,1,0,0
1358783,1,0,0
3861747,1,0,0
1051213,1,0,0
3011638,1,0,0
3115679,1,0,1
4095081,1,0,0
3807044,1,0,0
1306255,0,1,0
1929312,1,0,0
1024848,1,0,1
1364122,1,0,0
3891452,0,0,1
1318294,0,0,NA
1466320,1,0,1
251916,1,0,0
2190727,1,0,0
1157872,1,0,0
2220858,1,0,0
2210350,1,0,0
3967475,1,0,0
1108633,1,0,0
1004941,1,0,0
1338003,1,0,0
1077552,1,0,0
1318183,1,1,1
2539671,1,0,0
1147481,1,0,0
100337,1,0,0
2420415,1,0,0
2286402,1,0,0
3897302,1,0,0
1996476,1,0,0
381980,1,0,0
1943239,1,0,1
1206138,1,0,0
2544515,1,0,0
3782106,0,0,1
1815976,1,0,0
3890622,1,0,0
1029112,1,0,0
1224933,1,0,0
1193298,1,0,1
3960836,1,0,0
1335152,1,0,1
1136604,1,0,0
1304862,1,0,0
2538198,1,0,0
1116293,1,0,0
3739968,1,0,0
1427432,1,0,1
1075374,1,0,0
1127083,1,0,0
4097937,1,0,0
1810386,1,0,0
1225571,0,0,0
2501499,1,0,0
10017,1,0,1
2410770,1,0,0
4585433,1,0,0
126320,1,0,0
256132,1,1,0
2150679,1,0,0
2212539,1,0,0
3942199,1,0,0
135152,1,0,0
1095384,0,0,NA
1673342,1,1,1
1210311,1,0,0
2233413,1,0,1
1119510,1,0,0
2349578,1,0,0
4075780,1,0,0
1306230,1,1,0
3874247,0,0,1
2441739,1,0,0
3943284,1,0,0
2963660,1,0,0
1350658,1,0,0
2174644,1,0,0
1056826,1,0,0
2881288,1,0,0
1316137,1,1,0
1221181,1,0,1
2283192,1,0,0
1373189,1,0,0
1097822,1,0,0
1186760,1,1,0
4400622,1,0,0
1104731,1,0,0
2449610,1,0,0
2235979,1,0,0
1042530,1,0,0
3873426,1,0,0
2226677,1,0,0
1469881,1,0,0
14113,1,0,0
1185168,1,0,0
1106825,1,0,0
105952,1,0,0
1151083,1,0,0
2532039,1,0,0
1354378,1,0,1
2570746,1,0,0
2256103,1,0,0
1380107,1,0,0
1158093,1,0,0
1213332,1,0,0
1009803,1,0,1
249418,1,0,0
1001968,1,0,0
4104409,1,0,0
1132492,0,1,0
2491966,1,1,0
4554076,1,0,0
1218115,1,0,0
1808604,1,0,0
2556360,1,0,0
2556996,0,0,1
1048779,1,1,0
1318426,1,0,0
165519,1,0,0
3770555,1,0,0
1165286,1,1,1
1110303,1,0,0
1150811,1,0,0
4196938,1,0,0
2021697,1,0,0
1219744,1,0,0
1147882,0,1,0
1624103,1,0,0
1148174,1,0,1
3115046,1,0,1
244029,1,0,0
1180744,1,0,0
2239143,1,0,1
391541,0,1,0
1162487,1,0,1
1147993,1,0,0
4471770,1,0,0
4434170,1,0,1
2273578,1,0,0
1270123,1,0,0
1143810,1,0,0
3853504,1,0,0
1104372,1,0,0
1293572,1,0,1
1197084,1,0,0
1412972,1,0,1
1009194,1,0,0
1241913,1,0,0
1272081,1,0,0
3880261,1,0,1
1018554,1,0,0
2396235,1,0,0
1411784,1,0,0
231842,1,0,0
4119732,0,0,1
381191,1,0,0
1381047,1,0,1
13903,1,0,0
2239777,1,0,0
1105011,1,0,0
1173131,1,1,0
3950008,1,0,1
1198356,1,0,0
1984321,1,0,0
1142717,1,0,0
3965468,1,0,0
1161827,1,0,0
1148765,1,0,0
125232,1,1,0
2154888,1,0,0
2357203,1,0,0
184234,1,0,0
2234120,1,0,1
1250382,1,0,0
1368580,1,0,0
1334202,0,1,0
247352,1,1,0
1142677,0,1,0
2365084,1,0,0
1063429,1,0,0
1163147,1,1,0
1006603,1,0,1
2495300,1,0,1
1425501,1,0,0
3198956,1,0,0
1130853,1,0,0
3775696,1,0,1
127028,1,0,1
139112,1,0,0
4145497,1,0,0
2778491,1,0,0
2293653,0,0,1
2230092,1,0,0
2425020,1,0,0
4365847,1,0,0
1176059,0,1,0
2600156,1,0,1
1346524,0,0,1
1101681,1,0,0
2845754,1,0,1
2157769,1,0,0
1303259,1,0,1
1216205,1,1,1
2486997,1,0,0
1142350,1,1,0
1277604,1,0,0
2182658,1,0,0
2438147,1,0,1
1228367,1,1,0
1179251,1,1,1
1224903,1,0,1
1496647,1,0,0
1176299,0,1,0
2161585,1,0,0
1111626,1,0,0
1016197,1,0,0
2338901,1,0,0
3945910,1,0,0
1089306,1,0,0
1106148,0,1,0
2894962,1,0,0
2520393,1,0,0
2504911,1,0,1
3960474,0,0,1
2261330,1,0,0
1048754,1,0,0
181679,1,0,0
1218622,1,0,0
1006365,1,0,0
1096553,0,1,0
1280924,1,0,0
2371882,1,1,0
1450588,1,0,0
1005478,1,0,0
1126392,1,0,0
1465568,1,0,0
377052,1,0,0
2202539,1,0,0
1048477,1,0,0
3833689,1,0,0
1081776,1,0,0
1080587,0,1,0
1109667,1,0,0
1187063,1,0,0
1299428,1,0,0
1328536,1,0,0
1381571,1,0,0
2623403,1,0,0
2166478,1,0,0
3853500,1,0,0
1435102,1,1,0
4587113,1,0,0
1333160,1,0,0
1269637,0,0,NA
3983763,1,0,1
2972643,1,0,0
2153348,1,0,0
2097343,1,0,0
3956301,1,0,0
2429748,1,0,0
2170493,1,0,0
1108699,1,0,0
1180894,1,0,0
2577128,1,0,0
4562458,1,0,0
1113554,1,0,0
1205504,1,0,0
117875,1,0,0
2180887,1,0,1
2193680,1,0,0
2280516,1,0,0
101167,1,0,0
2580681,1,0,0
3962641,0,0,1
1329678,1,0,0
1843067,0,0,1
2250579,1,0,0
121199,1,0,0
2406732,1,0,0
2318030,1,0,0
4024432,1,0,0
1142824,1,0,0
4598579,1,1,0
1959893,1,0,0
2501551,1,0,0
1436145,0,0,1
1110723,0,0,1
1181121,1,0,0
2595598,1,0,0
23088,1,0,0
2494375,0,0,1
1187109,1,0,0
1089074,1,0,0
3898593,1,0,0
3804283,1,0,0
1121663,1,0,0
1061631,1,0,0
2886185,1,0,0
116654,1,0,0
4622580,1,0,0
1984769,1,0,0
1782559,1,0,1
1628100,1,0,0
2423888,1,0,0
1172675,1,0,0
130321,1,0,0
1232712,1,0,0
108798,1,0,0
2467138,1,0,0
2482507,1,0,0
2430130,1,0,0
310278,1,0,0
1211226,1,0,0
3034248,1,0,0
1163645,1,0,0
2097299,1,0,0
2161229,1,0,1
1319459,1,0,0
1171971,1,1,1
1135838,1,0,0
2471752,1,0,0
1162900,1,0,0
2278896,1,0,1
1333230,1,0,0
2308926,1,0,0
3897335,1,0,0
2559306,1,0,0
2301374,1,0,0
3909361,1,0,0
1140358,1,0,0
1147604,1,0,1
3909720,1,0,1
176660,1,0,0
2208185,1,0,0
1054499,1,0,0
2419675,1,0,0
2556866,0,1,1
1339973,1,0,0
1273267,0,1,1
1217643,1,0,0
1473214,0,1,0
2241124,1,0,0
3935636,1,0,0
2166472,1,0,0
2355881,1,0,1
2352769,1,0,0
133795,1,0,0
1142793,1,0,0
2502784,1,0,0
4622816,1,0,0
2467731,1,0,0
1124948,1,0,0
1044951,1,0,0
1229400,1,0,0
2263619,1,1,0
3850493,1,0,0
1198040,1,0,1
2363279,1,1,0
4040219,1,0,0
1220171,1,0,0
2887762,1,0,1
1104562,1,0,0
1253410,1,0,0
2597023,1,0,0
408639,1,0,0
1110916,1,0,0
2623794,1,0,1
3982676,1,0,0
1030731,1,1,0
2196682,1,0,0
1005993,1,0,0
296357,1,0,0
1270728,1,0,0
1219664,1,0,1
3776265,1,0,0
3913796,1,0,0
1220376,1,0,0
1204509,1,0,0
2325842,1,0,0
1272290,1,0,1
2477295,1,0,1
1157135,1,0,0
4064313,1,0,0
1149230,1,0,0
379853,1,0,0
1006347,1,0,0
125484,1,1,1
2453603,1,0,0
107088,1,0,0
4590637,1,0,0
13071,1,0,0
1452846,1,0,0
2482611,1,1,0
1235529,1,0,0
4115148,1,0,0
13521,1,1,0
1373526,0,1,0
1315446,1,0,0
1842397,1,0,0
127229,0,1,0
3198822,1,0,0
1062048,1,0,0
1054784,1,0,0
1940959,1,0,0
2328609,1,0,0
3958714,1,0,0
2547521,1,0,0
2570595,1,0,0
1829834,1,0,0
1273656,1,0,0
3966267,1,0,1
2303752,1,1,0
1161413,1,1,0
197816,1,0,0
2356180,1,0,0
1441108,1,0,0
4096246,1,0,0
2398329,1,0,0
1084822,1,0,1
