customer_id,segment,province_city
1109667,Regular,HAI PHONG
1285066,Regular,HA NOI
2477823,Regular,HA TINH
3847084,Silver,BAC GIANG
3825280,Regular,No Info
124609,Silver,HO CHI MINH
2883154,Silver,HO CHI MINH
4365446,Silver,HO CHI MINH
2213085,Regular,No Info
3792981,Regular,HA NOI
2144848,Regular,HO CHI MINH
3941941,Silver,NHA TRANG
3821202,Silver,HO CHI MINH
2301188,Regular,HO CHI MINH
4069723,Regular,HA NOI
1211779,Regular,HA NOI
1512150,Regular,HA NOI
1104407,Regular,HO CHI MINH
1496964,Regular,HA NOI
1266952,Regular,HO CHI MINH
1352831,Regular,HA NOI
1165286,Regular,HO CHI MINH
2534974,Silver,HA NOI
1397429,Silver,HA NOI
1610137,Regular,HA NOI
246528,Regular,THUA THIEN HUE
1136688,Regular,HA NOI
125218,Regular,HO CHI MINH
1184470,Regular,HA NOI
1783097,Silver,HA NOI
1388270,Silver,HA NOI
1273355,Silver,HO CHI MINH
3896894,Regular,BINH DUONG
4122684,Regular,BINH DUONG
4491759,Regular,QUANG NINH
3819554,Regular,HA NOI
1316200,Silver,HA NOI
3965645,Regular,HO CHI MINH
1028731,Regular,HO CHI MINH
2467138,Regular,HA NOI
2282497,Silver,HA NOI
1224445,Regular,HO CHI MINH
2016211,Regular,HA NOI
1336456,Silver,HO CHI MINH
1112869,Regular,HO CHI MINH
2373263,Regular,HA NOI
2615350,Regular,HAI DUONG
3799469,Silver,DONG NAI
4072206,Regular,No Info
3811008,Regular,No Info
2471752,Regular,HA NOI
3843741,Regular,VINH LONG
3916159,Regular,HO CHI MINH
1772657,Silver,HAI PHONG
1048477,Regular,HAI PHONG
1266807,Regular,HO CHI MINH
1305223,Regular,HO CHI MINH
1106030,Regular,QUANG NINH
2462618,Regular,HAI PHONG
3938994,Regular,No Info
3290435,Regular,HA NOI
1002670,Regular,BAC NINH
1207410,Regular,HAI PHONG
1628100,Regular,HOA BINH
1187665,Regular,HAI PHONG
3899652,Regular,No Info
1384125,Regular,HA NOI
1218463,Regular,HO CHI MINH
2215228,Regular,HAI PHONG
1848879,Regular,HO CHI MINH
1216952,Silver,HA NOI
1474471,Regular,QUANG BINH
2465310,Regular,HA NOI
1518239,Regular,HA NOI
3890965,Regular,HO CHI MINH
2183539,Regular,HO CHI MINH
1399277,Regular,HA NOI
2520861,Regular,No Info
2211722,Regular,HA NOI
3955341,Regular,No Info
2618060,Regular,HO CHI MINH
1029048,Regular,HO CHI MINH
1163278,Regular,HA NOI
104691,Regular,HO CHI MINH
1006224,Regular,HA NOI
41445,Regular,THUA THIEN HUE
4071479,Regular,HA NOI
1156914,Regular,HO CHI MINH
2380747,Regular,DA NANG
3830329,Regular,HO CHI MINH
2495896,Regular,HA NOI
1018554,Regular,HA NOI
10678,Regular,HO CHI MINH
1229306,Regular,HO CHI MINH
2296035,Regular,HA NOI
1213632,Regular,DA NANG
4038667,Regular,THAI BINH
2196424,Regular,DONG NAI
3875444,Regular,No Info
1101145,Regular,BINH DUONG
249622,Silver,VINH PHUC
2226525,Regular,DONG NAI
111517,Regular,QUANG BINH
1237801,Regular,HA NOI
1050973,Regular,HA NOI
4096048,Regular,BAC GIANG
4402011,Regular,HA NOI
3983272,Regular,NAM DINH
1030731,Silver,HO CHI MINH
2423730,Regular,GIA LAI
2622509,Regular,HA NOI
1756967,Regular,BAC NINH
1351846,Regular,HO CHI MINH
11851,Regular,HO CHI MINH
2076985,Regular,DA NANG
2258241,Silver,HO CHI MINH
102159,Regular,BAC GIANG
1333160,Regular,NGHE AN
1020286,Regular,HA NOI
3826793,Silver,HA NOI
3130512,Regular,No Info
2342927,Regular,HO CHI MINH
2165502,Regular,HA NOI
1205183,Regular,HA NOI
1146584,Gold,CAN THO
1327538,Regular,CAN THO
1322063,Regular,THUA THIEN HUE
2252258,Silver,HO CHI MINH
3976892,Regular,No Info
3770498,Regular,HO CHI MINH
1637359,Regular,HO CHI MINH
1299276,Regular,HA NOI
1008043,Regular,HO CHI MINH
1408744,Regular,HA NOI
1425474,Regular,HO CHI MINH
1230643,Regular,HO CHI MINH
4613643,Regular,HA NOI
4085926,Regular,HA NOI
2248021,Silver,HA NOI
1017639,Silver,QUANG BINH
2283422,Regular,HO CHI MINH
2381443,Regular,HA NOI
1010644,Regular,HO CHI MINH
1086874,Regular,QUANG NINH
4471255,Regular,PHU THO
1130410,Regular,HA NOI
1143993,Regular,THAI BINH
1236443,Regular,HO CHI MINH
2220937,Regular,HA NOI
2322180,Regular,BINH DINH
3882202,Regular,No Info
1314343,Regular,CAN THO
3786949,Regular,VINH LONG
1163749,Regular,PHU THO
1308327,Regular,PHU THO
2337790,Regular,HO CHI MINH
3951997,Regular,No Info
1304703,Regular,HA NOI
1064671,Regular,HO CHI MINH
1074048,Regular,HO CHI MINH
162416,Gold,HO CHI MINH
2386522,Regular,BAC GIANG
1847247,Regular,BINH DINH
1688231,Gold,HO CHI MINH
1246216,Silver,HA NOI
1110753,Regular,HO CHI MINH
1193412,Regular,HO CHI MINH
125274,Regular,HO CHI MINH
1065497,Regular,HA NOI
3960836,Regular,BAC NINH
1378765,Regular,HA NOI
1181102,Regular,HA NOI
3775696,Silver,HA NOI
4536550,Regular,THANH HOA
1179582,Regular,HA NOI
4077442,Regular,HO CHI MINH
3966775,Regular,No Info
2145519,Regular,DONG NAI
2415866,Regular,HO CHI MINH
1275282,Silver,HA NOI
2589210,Regular,HAI PHONG
1226418,Silver,HO CHI MINH
2484200,Regular,HA NOI
2388335,Regular,HAI PHONG
1469881,Regular,HA NOI
1112766,Regular,HO CHI MINH
1134778,Regular,CAN THO
1036378,Regular,HO CHI MINH
2514973,Regular,HA NOI
2366550,Regular,HA NOI
1210839,Regular,HO CHI MINH
3891376,Regular,HA TINH
2639661,Regular,HA NOI
1005993,Regular,HO CHI MINH
189260,Regular,HO CHI MINH
1172931,Regular,HA NOI
1354417,Regular,HA NOI
3909383,Silver,HA NOI
3847294,Silver,HA NOI
11793,Gold,HO CHI MINH
1016087,Regular,KIEN GIANG
24432,Regular,CAN THO
2169249,Regular,HA NOI
2473228,Regular,THAI BINH
2548629,Regular,HO CHI MINH
2296077,Regular,HA NOI
1129561,Regular,HA NOI
1019952,Regular,THANH HOA
2475273,Regular,VINH PHUC
2811936,Regular,DA NANG
2302974,Regular,HAI PHONG
1989311,Regular,BINH DUONG
16490,Regular,HO CHI MINH
1668572,Regular,HOA BINH
1319727,Regular,HA NOI
1973868,Regular,HAI PHONG
1223851,Regular,HA NOI
1267849,Regular,HA NOI
2583084,Regular,HA NOI
1006596,Gold,HO CHI MINH
1017746,Regular,HA NOI
129163,Regular,HA NOI
2573460,Regular,HO CHI MINH
1260044,Gold,HA NOI
318587,Regular,HAI DUONG
1132614,Regular,HA NOI
1816537,Regular,HO CHI MINH
1437329,Regular,HA NOI
4066090,Silver,HO CHI MINH
1001780,Regular,HO CHI MINH
1260261,Gold,HA NOI
1074748,Regular,THANH HOA
1332094,Regular,HA NOI
3180515,Regular,DONG NAI
3868563,Gold,HO CHI MINH
2559412,Regular,HO CHI MINH
2614805,Regular,AN GIANG
1353198,Regular,HA NOI
3781067,Regular,BINH DINH
1174469,Regular,THUA THIEN HUE
1014108,Regular,HO CHI MINH
1416252,Regular,HA NOI
1818940,Silver,HA NOI
3853466,Silver,BINH DUONG
1978438,Regular,HO CHI MINH
4441144,Regular,No Info
1480758,Regular,HO CHI MINH
1249946,Regular,DA NANG
2289068,Silver,HO CHI MINH
3965535,Regular,HA NOI
1071444,Regular,QUANG BINH
1158892,Regular,HO CHI MINH
1066425,Regular,HO CHI MINH
2442917,Regular,BAC GIANG
1416414,Regular,HO CHI MINH
2285787,Regular,DONG NAI
122160,Regular,HO CHI MINH
2601200,Regular,HA NOI
1180744,Regular,HO CHI MINH
4145571,Regular,No Info
1068278,Regular,HO CHI MINH
2411119,Regular,DONG THAP
1133657,Regular,HO CHI MINH
1138773,Regular,HO CHI MINH
2107031,Regular,HA NOI
1280187,Regular,HAI PHONG
2220388,Silver,HO CHI MINH
1172999,Silver,HO CHI MINH
1275089,Gold,HO CHI MINH
1238679,Silver,HA NOI
3763882,Regular,DA NANG
2337320,Regular,HO CHI MINH
2318689,Regular,HA NOI
3977993,Regular,NGHE AN
4071805,Regular,No Info
2692249,Regular,NGHE AN
3873426,Regular,No Info
40665,Regular,HA NOI
1558194,Regular,THUA THIEN HUE
1285251,Regular,HA NOI
1142514,Regular,HA NOI
1275502,Silver,HO CHI MINH
2408617,Regular,HO CHI MINH
4307744,Silver,HO CHI MINH
2284874,Regular,HA NOI
3856836,Regular,NGHE AN
4127646,Regular,HO CHI MINH
2385265,Regular,HA NOI
1233979,Regular,HO CHI MINH
248002,Regular,QUANG BINH
3145979,Regular,HAI PHONG
1011160,Regular,HO CHI MINH
1044757,Regular,HA NOI
4107931,Regular,HA NOI
1128477,Regular,HA NOI
3783972,Regular,BINH DUONG
1027399,Silver,HA NOI
1097486,Regular,HA NOI
1138290,Regular,HO CHI MINH
1223124,Regular,HA NOI
123167,Regular,HA NOI
3064884,Silver,HA NOI
2370186,Regular,DONG THAP
2894962,Regular,HA NOI
1489021,Regular,HA NOI
1161714,Regular,HOA BINH
2165642,Regular,HA NOI
1172962,Regular,HA NOI
220598,Silver,THUA THIEN HUE
1069917,Regular,NGHE AN
1466212,Regular,HO CHI MINH
1217565,Regular,HO CHI MINH
2443152,Regular,HA NOI
1101947,Regular,HO CHI MINH
3758171,Regular,QUANG TRI
2285658,Regular,HAI PHONG
2318594,Regular,DONG NAI
1159999,Regular,HO CHI MINH
1266901,Regular,HA NOI
2624526,Regular,HO CHI MINH
1378781,Regular,HA NOI
2372008,Regular,HA NOI
11140,Regular,HO CHI MINH
2364790,Regular,QUANG NINH
2392168,Regular,HO CHI MINH
2406646,Regular,HA NOI
1049660,Regular,HA NOI
2388293,Regular,HO CHI MINH
1182701,Silver,NGHE AN
3745830,Regular,HO CHI MINH
1039899,Regular,HO CHI MINH
2503334,Regular,HO CHI MINH
2475909,Regular,HA NOI
2583927,Regular,BAC NINH
2357932,Regular,QUANG NAM
1236264,Regular,HA NOI
1276826,Regular,HO CHI MINH
251912,Silver,HO CHI MINH
2587077,Regular,NGHE AN
1142807,Regular,HO CHI MINH
1231033,Regular,DA NANG
3198822,Regular,VUNG TAU
4102395,Regular,No Info
2553857,Regular,VINH PHUC
3769946,Regular,No Info
3979623,Regular,HO CHI MINH
1167639,Silver,HO CHI MINH
1150772,Silver,HO CHI MINH
1021005,Regular,HO CHI MINH
2322422,Regular,DA NANG
3819591,Silver,VINH PHUC
1010916,Regular,HA NOI
1200199,Silver,HA NOI
1370358,Regular,HO CHI MINH
2402938,Silver,NAM DINH
1412972,Regular,HO CHI MINH
1086751,Regular,LONG AN
4032220,Silver,HO CHI MINH
2293531,Regular,HA NOI
244113,Silver,HO CHI MINH
2445632,Silver,HO CHI MINH
1337458,Regular,HO CHI MINH
4036755,Silver,HA NOI
11894,Regular,HO CHI MINH
1168428,Silver,BAC GIANG
3896396,Regular,No Info
4106055,Regular,No Info
1221380,Silver,HO CHI MINH
2319946,Regular,HAI PHONG
256896,Regular,HA TINH
112722,Silver,HO CHI MINH
1416077,Regular,HO CHI MINH
1276355,Regular,HA NOI
1093609,Silver,HO CHI MINH
4551158,Regular,QUANG NINH
2349007,Regular,DA NANG
2281202,Regular,HO CHI MINH
1543988,Regular,HA NOI
2963660,Regular,HA NOI
1183307,Regular,HO CHI MINH
2728502,Regular,No Info
103570,Regular,HA NOI
1259484,Regular,HAI PHONG
221929,Regular,HO CHI MINH
1203813,Regular,BINH THUAN
4019640,Regular,VUNG TAU
3961473,Regular,NAM DINH
1455437,Regular,HA NOI
2206721,Regular,HA NOI
1305429,Regular,HA NOI
1210696,Regular,HA NOI
1182807,Regular,HA NOI
2601063,Regular,QUANG BINH
2355130,Regular,HA NOI
1328262,Regular,HO CHI MINH
3913430,Regular,HO CHI MINH
1011349,Regular,HO CHI MINH
1005482,Regular,HA NOI
1050758,Regular,HO CHI MINH
2308631,Regular,QUANG NINH
1005237,Regular,HO CHI MINH
1318426,Regular,CAN THO
2502994,Regular,HA NOI
1298101,Regular,HA NOI
2923774,Regular,BINH DUONG
3767038,Silver,QUANG NINH
2362385,Regular,HA NOI
2128088,Regular,No Info
2963832,Regular,HA NOI
2231906,Regular,HA NOI
1266344,Regular,HA NOI
1134162,Regular,HAI PHONG
2282346,Regular,DONG NAI
1219757,Silver,HO CHI MINH
2383416,Regular,HA NOI
1110723,Regular,HA NOI
1007358,Gold,HO CHI MINH
2193680,Regular,HO CHI MINH
1219264,Regular,HO CHI MINH
1163499,Regular,HA NOI
1076571,Regular,HA NOI
3804388,Regular,HA NOI
1040714,Regular,HA NOI
1022378,Regular,HA NOI
2239189,Regular,HA NOI
388227,Regular,HAI PHONG
4510080,Regular,HO CHI MINH
114583,Regular,HA NOI
2258058,Regular,HO CHI MINH
1447421,Regular,HO CHI MINH
1671964,Regular,HO CHI MINH
3955307,Regular,HA NOI
384805,Regular,HOA BINH
111164,Silver,THANH HOA
107460,Regular,HO CHI MINH
4009659,Regular,HA NOI
1019628,Silver,HO CHI MINH
1129877,Regular,HO CHI MINH
1305582,Regular,HO CHI MINH
1104693,Regular,HO CHI MINH
4140517,Regular,HA NOI
4077409,Regular,No Info
1383246,Regular,HA NOI
1156195,Silver,HA NOI
3990085,Regular,No Info
10472,Regular,HO CHI MINH
257067,Regular,HO CHI MINH
2168694,Regular,HO CHI MINH
1104543,Regular,HO CHI MINH
1841606,Regular,HA NOI
1044444,Regular,HA NOI
1291237,Regular,HO CHI MINH
231978,Regular,HO CHI MINH
1412923,Regular,HO CHI MINH
1054784,Regular,HA NOI
2333224,Regular,AN GIANG
1209993,Regular,HO CHI MINH
2568129,Regular,THANH HOA
1039977,Regular,HA NOI
2208371,Silver,HO CHI MINH
1097505,Regular,HA NOI
3919303,Regular,No Info
1224408,Regular,HO CHI MINH
136127,Silver,HO CHI MINH
1246346,Regular,HA NOI
2334419,Regular,HA NOI
1669794,Silver,HA NOI
1213812,Regular,BINH THUAN
1196425,Regular,HO CHI MINH
1120903,Silver,HO CHI MINH
1788342,Regular,HO CHI MINH
2442112,Regular,DONG NAI
1236595,Silver,HO CHI MINH
2394113,Regular,HO CHI MINH
2362768,Silver,HA NOI
2165713,Regular,HA NOI
3924535,Regular,HA NOI
390945,Silver,THUA THIEN HUE
2317070,Regular,HA NOI
1070767,Regular,QUANG BINH
4031510,Silver,HA NOI
3996380,Regular,HO CHI MINH
1024555,Silver,HO CHI MINH
2214944,Regular,DONG NAI
1101748,Silver,HO CHI MINH
130611,Regular,HO CHI MINH
2895341,Silver,HO CHI MINH
2116803,Regular,HO CHI MINH
2230522,Regular,HAI DUONG
2334219,Regular,HA NOI
1087290,Silver,HA NOI
2419745,Regular,NGHE AN
1797024,Regular,HA NOI
1196359,Regular,THUA THIEN HUE
4554076,Regular,HA NOI
1445675,Regular,HO CHI MINH
2934791,Regular,HA NOI
1007314,Regular,HO CHI MINH
2048045,Regular,QUANG NINH
1331916,Regular,HA NOI
1348715,Regular,HA NOI
2424530,Regular,NGHE AN
2451092,Regular,HO CHI MINH
1350011,Regular,HO CHI MINH
118322,Silver,PHU THO
249418,Regular,HAI PHONG
2159295,Silver,HO CHI MINH
4593455,Regular,No Info
2363658,Regular,THAI BINH
1289409,Regular,HA NOI
121199,Regular,BAC GIANG
1067304,Regular,HA NOI
2484177,Regular,HA NOI
203571,Regular,QUANG BINH
1109590,Regular,QUANG NINH
2564992,Regular,HO CHI MINH
1190690,Gold,HO CHI MINH
11794,Regular,HO CHI MINH
1324303,Regular,HA NOI
1022843,Regular,HA NOI
1911495,Regular,THUA THIEN HUE
2446514,Regular,CAN THO
2357927,Regular,HO CHI MINH
1416087,Regular,HO CHI MINH
1188315,Regular,HO CHI MINH
1275548,Regular,HO CHI MINH
4360445,Regular,DA LAT
1253681,Regular,HA NOI
2541962,Regular,HAI DUONG
1977972,Regular,DONG NAI
3858451,Regular,No Info
2614334,Regular,No Info
1219770,Regular,HO CHI MINH
1212472,Regular,HO CHI MINH
1061631,Regular,HAI DUONG
226337,Gold,HO CHI MINH
1379855,Regular,BAC NINH
2372200,Regular,HA NOI
3896078,Silver,BINH DUONG
2165783,Regular,GIA LAI
1217535,Regular,NAM DINH
2329077,Regular,HA NOI
1092817,Regular,HA NOI
239813,Gold,HAI PHONG
1205002,Regular,THUA THIEN HUE
100966,Silver,THUA THIEN HUE
3850077,Silver,THANH HOA
2456358,Regular,HAI PHONG
1054852,Regular,HA NOI
1412957,Regular,KIEN GIANG
3983782,Regular,HAI DUONG
1146419,Regular,HA NOI
1076877,Regular,HA NOI
2989636,Regular,PHU THO
1105504,Silver,HO CHI MINH
3908433,Regular,HO CHI MINH
1061408,Regular,DA NANG
1984314,Silver,NAM DINH
1144915,Regular,HO CHI MINH
2166331,Regular,AN GIANG
1036619,Regular,HOA BINH
1299296,Silver,HO CHI MINH
2264095,Regular,HO CHI MINH
1247094,Silver,HA NOI
3804331,Regular,HA NOI
1005261,Regular,HO CHI MINH
2469757,Regular,HA NOI
3903056,Regular,HO CHI MINH
1285321,Regular,HA NOI
2504976,Regular,HA NOI
4144256,Regular,CAN THO
2273578,Regular,HA NOI
3162833,Regular,HO CHI MINH
1235529,Regular,HO CHI MINH
2457620,Regular,NAM DINH
141097,Regular,HA NOI
2227461,Regular,LONG AN
1129903,Regular,NHA TRANG
375544,Regular,BINH THUAN
2154202,Regular,HA NOI
2550816,Silver,HA NOI
1161418,Regular,HOA BINH
1248966,Silver,HO CHI MINH
12144,Gold,HO CHI MINH
1289351,Regular,NGHE AN
1053223,Regular,HO CHI MINH
1288719,Regular,HA NOI
1006668,Silver,HO CHI MINH
2501551,Regular,HO CHI MINH
1803015,Regular,HA NOI
3064779,Regular,VUNG TAU
2548665,Regular,KIEN GIANG
2975462,Regular,HO CHI MINH
1812111,Silver,HO CHI MINH
2471863,Silver,HA NOI
1890627,Regular,HO CHI MINH
1379944,Silver,HO CHI MINH
1047115,Regular,DA NANG
1327119,Regular,HO CHI MINH
1206138,Regular,HA NOI
2603356,Regular,No Info
1467790,Regular,HAI DUONG
1187474,Silver,HO CHI MINH
1853554,Regular,HO CHI MINH
1303308,Regular,HO CHI MINH
2318030,Silver,HAI PHONG
2122576,Regular,HA NOI
4134553,Regular,HA NOI
3817492,Regular,HO CHI MINH
1196541,Regular,HA NOI
1318158,Silver,NAM DINH
1350173,Regular,NGHE AN
1011803,Gold,HO CHI MINH
1232254,Regular,HA NOI
4119732,Regular,HA TINH
2398329,Regular,HA NOI
1052191,Regular,HAI PHONG
1323276,Silver,HO CHI MINH
2380272,Silver,HO CHI MINH
2483707,Regular,HA NOI
2182979,Regular,NGHE AN
1202735,Silver,HO CHI MINH
1277630,Regular,HO CHI MINH
309813,Regular,HO CHI MINH
2445647,Regular,HOA BINH
395796,Regular,BAC NINH
1103282,Regular,HA NOI
1103760,Regular,NAM DINH
1253824,Silver,HA NOI
1211850,Regular,HA NOI
2429884,Silver,HA NOI
1326679,Regular,HO CHI MINH
2467684,Regular,HA NOI
3963989,Regular,HO CHI MINH
2592840,Regular,THUA THIEN HUE
4056831,Regular,HA NOI
1363030,Regular,HA NOI
2603989,Regular,KIEN GIANG
3779922,Regular,CAN THO
2339827,Regular,HAI PHONG
2519963,Regular,HO CHI MINH
1470142,Regular,HA NOI
1314564,Regular,HA NOI
2438947,Silver,HO CHI MINH
1009119,Silver,HO CHI MINH
2441983,Regular,AN GIANG
1709858,Regular,DONG THAP
127668,Regular,HO CHI MINH
1330338,Regular,HA NOI
1038934,Regular,HA NOI
2434069,Regular,HAI PHONG
1061571,Regular,DA NANG
1193175,Regular,HA NOI
1796451,Silver,THUA THIEN HUE
4213677,Regular,HA NOI
3885064,Regular,No Info
1802263,Gold,HO CHI MINH
2410804,Regular,DONG THAP
1197689,Gold,HA NOI
2677948,Regular,NGHE AN
108717,Regular,NGHE AN
2485265,Regular,HA NOI
1332992,Regular,HA NOI
2494375,Regular,HA NOI
1104562,Regular,BINH THUAN
4531961,Regular,CAN THO
24666,Gold,HO CHI MINH
1363329,Regular,NGHE AN
1137397,Regular,HA NOI
3761296,Silver,QUANG NINH
2169631,Regular,HO CHI MINH
2320931,Regular,THAI BINH
1226694,Regular,HO CHI MINH
1480757,Regular,HO CHI MINH
302488,Regular,THUA THIEN HUE
2414153,Regular,HA NOI
1190989,Regular,HO CHI MINH
1086051,Regular,HA NOI
2538198,Regular,THUA THIEN HUE
126285,Regular,HO CHI MINH
2051112,Regular,HA NOI
2388248,Regular,HA NOI
1691279,Regular,HA NOI
3855827,Regular,BINH DUONG
1389149,Regular,HO CHI MINH
4068862,Regular,HO CHI MINH
1121448,Gold,HA NOI
1181121,Regular,QUANG NINH
1488682,Regular,HO CHI MINH
100435,Regular,HO CHI MINH
1497066,Regular,HA NOI
2341677,Regular,HO CHI MINH
2387981,Regular,AN GIANG
2378177,Regular,HA NOI
1153278,Regular,NHA TRANG
1003608,Regular,HO CHI MINH
2928492,Silver,HA NOI
1118327,Regular,THUA THIEN HUE
2302910,Regular,HA NOI
2465085,Regular,HO CHI MINH
1045798,Regular,BAC GIANG
2569278,Regular,HAI PHONG
1150784,Gold,HA NOI
1131487,Regular,HA NOI
2250462,Regular,HA NOI
2393944,Silver,HO CHI MINH
4441455,Regular,HA NOI
2210030,Regular,HO CHI MINH
1048333,Silver,QUANG BINH
4571098,Regular,No Info
2596536,Regular,HA NOI
110441,Regular,QUANG BINH
1123013,Regular,HA NOI
3924912,Regular,No Info
3776265,Regular,HA NOI
1210303,Silver,HO CHI MINH
1774938,Regular,HA NOI
4066172,Regular,HO CHI MINH
1449558,Regular,HO CHI MINH
2343674,Silver,HO CHI MINH
3821224,Regular,No Info
2264540,Regular,HA NOI
2440339,Regular,HAI PHONG
1156384,Gold,HO CHI MINH
1007440,Silver,HO CHI MINH
1740398,Regular,HA NOI
1434843,Regular,HO CHI MINH
1204566,Regular,HA NOI
1319459,Regular,HA NOI
3887681,Regular,No Info
406570,Regular,THANH HOA
1012286,Regular,HO CHI MINH
1161413,Regular,HOA BINH
2420415,Regular,GIA LAI
2570784,Regular,HA NOI
3847582,Regular,BAC NINH
1292852,Regular,HO CHI MINH
110719,Silver,HO CHI MINH
3972865,Regular,VINH PHUC
2677436,Regular,HA TINH
2483055,Silver,THANH HOA
2254155,Silver,BINH DUONG
4471770,Regular,THANH HOA
101171,Regular,HO CHI MINH
2165616,Silver,VUNG TAU
4035909,Regular,HO CHI MINH
3761532,Regular,No Info
2305112,Regular,HAI PHONG
1144753,Regular,HA NOI
1226031,Regular,HO CHI MINH
1474421,Regular,NGHE AN
4145497,Regular,HO CHI MINH
4006829,Regular,HA NOI
109278,Regular,HO CHI MINH
1029793,Regular,HA NOI
1187436,Regular,NAM DINH
1130327,Regular,HA NOI
1030276,Regular,HA NOI
1147911,Regular,AN GIANG
198446,Silver,THUA THIEN HUE
2624171,Regular,HA NOI
1254653,Regular,HO CHI MINH
1206978,Regular,HA NOI
103938,Regular,HA NOI
1602988,Regular,HA NOI
1193312,Silver,HO CHI MINH
1458573,Regular,NGHE AN
1192067,Regular,HO CHI MINH
3127584,Regular,HA NOI
2623403,Regular,NGHE AN
3866904,Regular,VINH LONG
2551394,Regular,HA TINH
1190822,Silver,HO CHI MINH
2411100,Regular,DONG THAP
1572814,Regular,HA NOI
2504911,Silver,HA NOI
1014992,Silver,HO CHI MINH
1150994,Regular,HA NOI
118564,Regular,HA NOI
1391706,Silver,HO CHI MINH
122784,Silver,THUA THIEN HUE
1006704,Silver,HO CHI MINH
4480937,Silver,HA NOI
4110611,Regular,HO CHI MINH
1087565,Regular,HA NOI
3793856,Silver,HA NOI
1104989,Regular,HO CHI MINH
1245412,Silver,HO CHI MINH
2639640,Regular,BAC GIANG
1056872,Regular,NHA TRANG
1160768,Regular,HA NOI
3989991,Regular,BAC GIANG
1315496,Silver,HA NOI
1221991,Regular,DA NANG
125464,Regular,HO CHI MINH
1080263,Regular,HA NOI
1226166,Silver,HO CHI MINH
227129,Regular,THAI NGUYEN
3965462,Regular,HO CHI MINH
2467330,Regular,No Info
1207894,Regular,QUANG NINH
2603595,Regular,HAI DUONG
2923749,Regular,HA NOI
2304822,Regular,HAI PHONG
2231346,Regular,HA NOI
1318183,Gold,HO CHI MINH
1321330,Silver,HOA BINH
1133590,Regular,HO CHI MINH
1365356,Regular,HA NOI
1122559,Gold,HO CHI MINH
2273025,Regular,HO CHI MINH
112259,Regular,QUANG BINH
1081776,Regular,THAI NGUYEN
240861,Regular,HA NOI
1384653,Regular,NGHE AN
1630492,Regular,HO CHI MINH
2230092,Regular,HA NOI
124783,Regular,HO CHI MINH
2309182,Regular,HOA BINH
1613201,Silver,DONG THAP
1132256,Regular,HO CHI MINH
3909954,Regular,VINH LONG
4033314,Regular,HA NOI
1081924,Regular,HA NOI
1802545,Regular,HA NOI
1144254,Regular,HA NOI
1006819,Regular,HA NOI
1218674,Silver,HO CHI MINH
1162376,Silver,HOA BINH
2293179,Regular,QUANG NINH
402798,Regular,PHU THO
2507290,Regular,HO CHI MINH
1053452,Gold,QUANG BINH
2319820,Regular,DONG NAI
1178094,Regular,NGHE AN
1289907,Silver,HO CHI MINH
2485623,Regular,HA NOI
2553275,Regular,HA NOI
1229666,Silver,HO CHI MINH
1282973,Silver,HA NOI
3157049,Regular,QUANG NINH
1286946,Silver,HA NOI
1224059,Regular,HO CHI MINH
3793401,Regular,HO CHI MINH
1045230,Silver,HA NOI
1226439,Regular,HO CHI MINH
3969120,Regular,HO CHI MINH
1226310,Silver,HO CHI MINH
4400622,Regular,HA NOI
111506,Regular,HO CHI MINH
38595,Regular,HA NOI
1443884,Regular,HA NOI
1223181,Regular,HO CHI MINH
1261380,Regular,HA NOI
1155064,Gold,BAC GIANG
2180887,Regular,HO CHI MINH
1885230,Regular,HO CHI MINH
1992626,Regular,HA NOI
2207718,Regular,HA NOI
2506096,Regular,HO CHI MINH
1007558,Silver,HO CHI MINH
1834472,Regular,HA NOI
125738,Gold,HO CHI MINH
1329584,Silver,HO CHI MINH
2578148,Regular,HO CHI MINH
3898727,Regular,QUANG NINH
1249847,Regular,HA NOI
1189834,Regular,HA NOI
160321,Gold,HO CHI MINH
3893834,Regular,DONG NAI
1044712,Gold,HAI PHONG
3816219,Regular,HA NOI
1156921,Regular,THUA THIEN HUE
1220272,Regular,HA NOI
1082481,Regular,HO CHI MINH
101749,Regular,THANH HOA
1308765,Regular,HO CHI MINH
2963552,Regular,No Info
2895105,Regular,DONG NAI
1089488,Regular,HO CHI MINH
1421785,Regular,HA NOI
1320857,Regular,HA NOI
1691379,Regular,HO CHI MINH
3850493,Regular,No Info
2528880,Regular,HO CHI MINH
1955915,Regular,HO CHI MINH
2966881,Regular,HA NOI
221006,Gold,THUA THIEN HUE
3185937,Regular,HA NOI
1189693,Silver,HO CHI MINH
1204941,Regular,HA NOI
3141844,Regular,BAC GIANG
4081483,Regular,HO CHI MINH
4069730,Regular,HA NOI
2293555,Regular,HA NOI
1062864,Silver,HO CHI MINH
4531644,Regular,No Info
2407816,Regular,AN GIANG
2371779,Regular,HA NOI
1011145,Regular,QUANG NINH
2308243,Silver,HAI PHONG
127949,Regular,NAM DINH
1220338,Regular,HA TINH
2548794,Regular,NGHE AN
1034995,Silver,HO CHI MINH
1250299,Regular,HA NOI
4026505,Regular,THUA THIEN HUE
2426890,Regular,CAN THO
1176180,Regular,HA NOI
3774866,Silver,DA NANG
3809806,Regular,No Info
2318311,Regular,QUANG NINH
2592993,Regular,HA NOI
4035920,Regular,No Info
2266010,Regular,HA NOI
